fare,age,family,survived
49.26,21.0,5.0,0
237.18,34.0,3.0,0
58.6,17.0,,0
84.92,18.0,4.0,0
190.27,66.0,3.0,1
101.47,51.0,4.0,0
154.01,65.0,8.0,0
113.92,43.0,3.0,1
186.88,57.0,,0
60.94,10.0,3.0,0
19.32,37.0,0.0,0
78.48,48.0,1.0,0
121.21,69.0,5.0,1
46.16,56.0,7.0,1
91.93,76.0,8.0,0
103.0,36.0,3.0,0
19.06,31.0,5.0,0
147.91,55.0,2.0,1
221.66,38.0,8.0,1
42.18,73.0,7.0,0
151.46,15.0,0.0,1
167.86,16.0,1.0,0
107.74,77.0,9.0,0
176.77,53.0,8.0,0
105.63,56.0,9.0,1
128.64,7.0,2.0,0
6.8,57.0,2.0,1
174.47,55.0,,0
167.03,52.0,8.0,1
14.41,4.0,2.0,0
95.22,43.0,9.0,0
244.86,40.0,,0
108.08,30.0,5.0,1
127.98,10.0,2.0,1
227.93,7.0,,0
180.73,36.0,7.0,0
147.61,35.0,1.0,1
200.46,39.0,,0
216.77,36.0,1.0,1
116.94,20.0,8.0,1
121.4,49.0,,0
99.58,59.0,,1
241.84,49.0,3.0,1
175.81,26.0,2.0,0
25.39,36.0,,0
216.43,43.0,7.0,0
122.74,43.0,3.0,1
21.84,76.0,1.0,1
139.68,33.0,8.0,0
107.21,78.0,7.0,0
220.05,45.0,4.0,0
54.98,45.0,7.0,1
207.48,15.0,4.0,0
141.63,17.0,6.0,1
18.38,12.0,4.0,0
243.1,22.0,4.0,0
130.59,23.0,3.0,0
76.26,78.0,4.0,0
120.0,12.0,,0
215.18,68.0,2.0,1
79.7,51.0,3.0,1
52.21,13.0,7.0,1
36.62,57.0,5.0,0
77.98,55.0,7.0,1
196.11,28.0,1.0,1
120.55,,8.0,0
60.73,19.0,,0
45.72,,4.0,1
86.52,,,0
235.28,20.0,1.0,1
89.04,25.0,3.0,0
247.09,75.0,6.0,1
123.88,56.0,1.0,0
48.9,61.0,7.0,0
223.33,55.0,9.0,1
117.79,35.0,9.0,1
178.87,78.0,4.0,0
246.01,59.0,,0
17.29,39.0,7.0,0
28.69,57.0,0.0,0
181.51,67.0,,0
74.05,34.0,1.0,0
50.15,41.0,0.0,0
14.64,,6.0,1
10.35,27.0,3.0,0
194.75,21.0,0.0,0
37.94,41.0,9.0,1
119.59,31.0,5.0,1
153.44,27.0,9.0,0
109.95,37.0,5.0,0
11.64,66.0,2.0,1
196.96,54.0,,0
7.58,9.0,9.0,1
191.66,42.0,8.0,0
223.86,36.0,5.0,1
111.05,10.0,0.0,1
136.21,59.0,9.0,0
121.86,40.0,5.0,0
100.36,54.0,7.0,0
222.42,39.0,6.0,0
224.01,7.0,7.0,0
87.28,4.0,7.0,0
155.69,15.0,8.0,0
232.09,76.0,2.0,1
240.7,48.0,6.0,0
129.69,6.0,5.0,1
115.94,73.0,1.0,0
73.28,35.0,4.0,1
239.92,,,1
39.99,71.0,4.0,1
147.06,68.0,8.0,1
74.22,58.0,7.0,0
73.36,77.0,,0
104.22,19.0,8.0,0
249.7,62.0,,0
18.47,71.0,7.0,0
146.74,10.0,5.0,1
25.23,25.0,,0
42.86,44.0,5.0,0
112.69,58.0,9.0,0
130.06,25.0,5.0,1
68.4,76.0,,0
82.53,40.0,9.0,1
26.31,76.0,0.0,0
79.29,70.0,9.0,1
241.81,10.0,5.0,0
236.45,66.0,7.0,0
87.05,25.0,0.0,1
144.86,71.0,5.0,0
227.85,11.0,8.0,0
6.52,36.0,,0
203.62,49.0,1.0,1
237.35,48.0,0.0,1
27.37,7.0,,1
44.55,77.0,5.0,0
240.38,51.0,,0
136.7,17.0,9.0,0
8.48,32.0,8.0,0
68.12,26.0,4.0,0
115.24,22.0,6.0,1
174.76,,5.0,0
184.62,12.0,,0
248.88,71.0,8.0,0
75.44,1.0,4.0,0
136.86,33.0,1.0,0
135.66,14.0,7.0,0
104.38,64.0,2.0,0
46.44,43.0,8.0,0
244.48,58.0,4.0,0
214.06,41.0,0.0,0
127.09,68.0,3.0,1
152.8,39.0,8.0,0
60.68,1.0,0.0,0
138.23,41.0,7.0,1
175.27,45.0,,1
131.22,79.0,8.0,0
247.62,13.0,8.0,1
154.78,71.0,5.0,1
95.89,9.0,4.0,0
194.18,63.0,6.0,1
46.76,,,0
99.21,54.0,,0
90.0,47.0,2.0,0
110.79,39.0,8.0,1
196.54,26.0,9.0,1
123.62,1.0,0.0,0
199.53,14.0,,0
146.24,74.0,9.0,0
88.81,65.0,3.0,0
203.44,69.0,1.0,1
63.38,67.0,6.0,0
59.97,49.0,1.0,0
128.6,50.0,6.0,0
68.91,58.0,,1
7.23,53.0,7.0,1
163.83,57.0,2.0,0
130.22,18.0,8.0,0
114.15,16.0,9.0,0
241.91,2.0,9.0,1
144.94,13.0,,0
216.54,45.0,5.0,0
39.17,72.0,3.0,0
144.46,43.0,7.0,0
217.66,72.0,3.0,0
147.86,54.0,,0
180.91,74.0,,0
96.15,31.0,3.0,0
27.65,76.0,0.0,0
117.19,9.0,5.0,0
101.65,73.0,7.0,1
217.43,48.0,2.0,0
64.78,18.0,,0
241.85,11.0,5.0,1
239.74,62.0,0.0,1
65.67,19.0,4.0,0
90.27,74.0,,0
224.41,24.0,7.0,1
241.82,13.0,,0
113.64,46.0,,1
83.64,53.0,,1
133.89,29.0,7.0,0
173.5,36.0,7.0,0
72.0,71.0,4.0,0
185.44,17.0,2.0,1
17.66,48.0,7.0,1
17.08,77.0,4.0,0
99.64,24.0,,0
91.6,54.0,8.0,1
82.33,1.0,8.0,1
125.3,79.0,6.0,1
83.58,67.0,7.0,0
52.1,6.0,4.0,0
80.82,78.0,4.0,0
243.85,55.0,4.0,1
105.72,,,0
113.95,33.0,2.0,1
146.25,8.0,,0
245.92,79.0,5.0,0
64.19,78.0,8.0,1
171.91,,6.0,1
180.42,55.0,5.0,0
153.79,48.0,3.0,0
26.7,56.0,6.0,0
170.83,10.0,3.0,1
20.7,52.0,6.0,1
151.05,50.0,4.0,0
186.2,,,0
56.69,36.0,6.0,1
211.2,61.0,7.0,1
12.44,16.0,,0
211.73,79.0,,1
117.78,18.0,5.0,0
58.31,71.0,3.0,0
37.78,47.0,,1
238.56,32.0,0.0,0
22.8,43.0,5.0,1
53.78,40.0,7.0,0
90.22,65.0,1.0,0
156.96,35.0,0.0,0
138.48,69.0,,0
35.78,50.0,,0
75.98,,7.0,0
63.49,76.0,4.0,0
57.32,58.0,1.0,1
105.73,63.0,,0
177.49,73.0,8.0,1
58.28,,5.0,0
94.84,36.0,2.0,0
100.77,54.0,7.0,0
244.23,47.0,0.0,0
238.89,32.0,8.0,1
201.03,53.0,8.0,1
64.21,32.0,3.0,0
21.67,62.0,7.0,0
82.64,37.0,2.0,0
70.36,38.0,5.0,1
128.95,30.0,9.0,1
195.54,58.0,,0
215.29,32.0,7.0,0
211.99,66.0,8.0,0
93.12,51.0,,1
173.37,11.0,8.0,1
81.64,59.0,3.0,1
19.92,20.0,9.0,0
176.88,37.0,0.0,1
7.41,73.0,,0
105.25,49.0,9.0,0
85.7,19.0,3.0,0
174.88,55.0,0.0,1
192.73,40.0,2.0,0
79.5,7.0,6.0,0
203.85,5.0,2.0,1
77.01,,0.0,1
114.35,48.0,6.0,1
183.12,7.0,7.0,1
174.77,11.0,4.0,1
246.91,73.0,5.0,0
60.16,,2.0,0
167.27,30.0,4.0,1
154.37,41.0,2.0,1
229.2,3.0,1.0,0
43.31,40.0,6.0,0
189.19,51.0,,1
144.23,32.0,6.0,1
72.29,48.0,7.0,0
121.24,71.0,0.0,0
86.78,71.0,1.0,1
146.93,20.0,,0
222.81,35.0,2.0,0
144.48,24.0,6.0,0
159.77,40.0,6.0,0
132.09,77.0,6.0,0
17.54,52.0,0.0,0
62.05,39.0,,0
125.54,68.0,,1
81.01,61.0,8.0,0
49.53,76.0,,0
128.51,65.0,6.0,0
84.09,62.0,0.0,0
68.24,,3.0,0
118.68,6.0,9.0,1
37.65,75.0,,0
232.3,43.0,4.0,0
217.59,40.0,,1
178.37,39.0,6.0,0
31.02,28.0,5.0,0
195.09,63.0,8.0,1
202.95,64.0,3.0,1
193.1,12.0,,1
32.92,,,0
162.76,29.0,,1
209.41,23.0,2.0,1
146.45,51.0,6.0,0
163.37,45.0,,1
117.3,22.0,8.0,0
134.53,10.0,4.0,0
13.42,7.0,8.0,0
161.55,73.0,5.0,0
24.95,15.0,5.0,0
111.58,77.0,5.0,0
76.7,46.0,6.0,0
138.63,61.0,3.0,0
37.69,61.0,,0
174.45,51.0,8.0,1
199.78,38.0,,0
45.02,12.0,9.0,1
30.56,77.0,5.0,0
40.65,66.0,0.0,1
219.9,54.0,6.0,1
134.41,39.0,,1
119.48,76.0,,0
31.14,39.0,,0
164.14,78.0,6.0,0
217.66,30.0,7.0,0
207.91,48.0,8.0,0
158.38,31.0,0.0,1
23.44,25.0,2.0,0
32.54,68.0,,0
17.08,51.0,2.0,1
68.08,13.0,1.0,0
38.24,63.0,5.0,0
68.71,42.0,8.0,0
99.34,54.0,1.0,0
236.03,67.0,3.0,0
154.54,56.0,4.0,0
209.57,19.0,4.0,0
179.04,46.0,0.0,1
32.56,15.0,5.0,1
185.3,32.0,,0
72.4,49.0,5.0,1
161.58,21.0,3.0,0
88.54,65.0,,0
249.43,70.0,8.0,1
69.57,27.0,0.0,0
73.39,23.0,5.0,1
233.01,47.0,0.0,1
11.04,12.0,6.0,1
175.69,66.0,3.0,0
182.7,5.0,,1
209.91,9.0,,1
243.74,20.0,,0
244.02,63.0,,0
20.99,72.0,,1
206.35,,2.0,0
163.35,71.0,0.0,0
163.6,30.0,9.0,0
36.45,16.0,,0
164.3,5.0,3.0,0
245.71,29.0,6.0,0
228.4,47.0,3.0,0
112.59,22.0,6.0,0
14.79,78.0,0.0,0
93.76,,0.0,0
207.47,35.0,1.0,1
176.87,60.0,4.0,1
117.54,70.0,9.0,0
18.5,60.0,5.0,0
109.59,58.0,1.0,0
119.91,3.0,0.0,0
232.5,34.0,8.0,1
162.07,45.0,6.0,0
81.35,50.0,7.0,0
133.7,2.0,5.0,0
21.18,15.0,8.0,0
243.28,37.0,7.0,0
93.21,15.0,3.0,1
122.08,60.0,4.0,1
92.04,64.0,1.0,0
172.22,52.0,0.0,0
167.25,,5.0,0
180.25,37.0,2.0,0
70.7,41.0,3.0,0
82.34,57.0,0.0,1
35.69,25.0,5.0,0
165.6,37.0,7.0,0
14.75,40.0,,0
151.43,46.0,3.0,0
218.08,60.0,9.0,1
223.25,19.0,,0
115.01,9.0,9.0,1
117.53,69.0,2.0,0
23.86,5.0,6.0,0
169.34,26.0,2.0,0
206.21,19.0,5.0,0
64.94,30.0,3.0,1
108.22,48.0,5.0,0
210.52,16.0,6.0,0
219.89,71.0,,0
64.58,18.0,5.0,0
139.89,56.0,3.0,1
52.16,21.0,8.0,1
29.96,31.0,6.0,0
228.22,1.0,8.0,1
206.02,3.0,,1
191.21,25.0,4.0,0
16.95,8.0,0.0,0
211.71,65.0,7.0,0
112.32,62.0,0.0,0
88.89,7.0,,0
138.89,7.0,6.0,0
27.38,8.0,7.0,0
190.38,19.0,2.0,1
147.7,17.0,1.0,0
50.71,11.0,6.0,1
51.12,49.0,9.0,1
50.14,11.0,4.0,1
18.97,41.0,0.0,0
149.01,62.0,1.0,0
210.89,52.0,,0
9.29,66.0,5.0,1
17.01,68.0,0.0,1
145.33,75.0,7.0,0
205.78,67.0,1.0,0
85.05,40.0,4.0,1
90.66,5.0,7.0,1
151.1,22.0,,1
72.18,37.0,7.0,0
11.52,11.0,5.0,0
185.13,44.0,6.0,0
158.28,53.0,7.0,1
147.29,77.0,2.0,1
186.71,61.0,4.0,0
170.43,67.0,9.0,1
55.44,13.0,6.0,1
91.36,11.0,8.0,0
35.9,11.0,5.0,0
36.81,7.0,9.0,1
170.67,17.0,0.0,1
215.36,48.0,7.0,0
240.87,14.0,,1
158.95,63.0,0.0,0
50.1,64.0,3.0,1
30.88,75.0,5.0,1
204.15,77.0,9.0,0
146.8,65.0,0.0,1
156.48,34.0,9.0,0
196.46,9.0,4.0,1
177.3,77.0,2.0,0
209.44,37.0,6.0,0
18.77,30.0,,1
188.14,41.0,2.0,1
213.46,45.0,9.0,0
75.1,47.0,,0
161.91,7.0,2.0,0
81.97,14.0,5.0,1
239.7,48.0,5.0,0
13.19,6.0,2.0,0
147.05,,5.0,1
45.79,46.0,8.0,1
179.49,59.0,7.0,0
48.09,70.0,6.0,1
62.67,8.0,6.0,1
126.12,,7.0,0
229.13,67.0,6.0,1
56.87,4.0,2.0,1
40.34,1.0,7.0,0
190.95,34.0,7.0,0
127.65,9.0,0.0,1
228.39,63.0,9.0,0
40.92,76.0,4.0,0
163.25,10.0,4.0,0
62.06,10.0,,0
43.41,50.0,5.0,0
172.44,44.0,5.0,0
150.45,48.0,3.0,0
189.93,6.0,,0
80.82,24.0,5.0,0
114.75,58.0,0.0,1
104.34,64.0,4.0,1
246.1,56.0,1.0,0
76.6,12.0,6.0,1
77.23,35.0,8.0,1
91.86,71.0,8.0,0
143.33,6.0,8.0,0
66.82,65.0,6.0,0
229.25,60.0,,1
70.09,68.0,0.0,0
224.47,29.0,5.0,1
30.35,38.0,,0
165.86,22.0,7.0,1
227.21,8.0,7.0,0
46.34,63.0,3.0,0
242.24,13.0,0.0,1
115.96,27.0,5.0,0
236.7,18.0,9.0,0
170.82,18.0,0.0,0
78.89,77.0,4.0,0
51.13,62.0,4.0,0
79.42,14.0,2.0,1
27.79,11.0,4.0,1
40.25,17.0,5.0,1
30.64,51.0,4.0,0
108.62,14.0,0.0,0
199.92,57.0,6.0,1
39.64,6.0,2.0,1
36.93,57.0,6.0,1
162.64,4.0,4.0,0
53.31,11.0,2.0,1
28.91,74.0,5.0,0
45.88,11.0,,0
231.31,79.0,5.0,1
206.26,8.0,3.0,0
91.75,59.0,,0
165.68,21.0,4.0,1
136.63,65.0,8.0,1
170.9,24.0,0.0,1
172.25,30.0,2.0,0
159.04,57.0,,0
70.19,73.0,1.0,0
14.56,17.0,8.0,1
116.61,59.0,,0
223.29,31.0,0.0,0
144.53,64.0,,0
208.94,48.0,5.0,0
247.95,23.0,1.0,1
45.09,70.0,0.0,0
174.49,30.0,5.0,1
170.2,55.0,6.0,0
245.09,7.0,9.0,0
246.47,75.0,5.0,1
173.24,,6.0,1
64.69,60.0,5.0,1
200.65,52.0,,1
31.22,,1.0,0
196.27,,8.0,0
228.0,13.0,8.0,0
98.79,72.0,8.0,1
159.51,62.0,6.0,0
110.38,29.0,8.0,0
112.25,35.0,0.0,1
81.04,60.0,2.0,0
191.72,29.0,1.0,0
234.36,31.0,0.0,0
235.48,77.0,4.0,1
47.82,76.0,0.0,1
219.31,61.0,2.0,0
185.67,2.0,5.0,0
66.95,33.0,5.0,0
21.48,72.0,2.0,0
70.66,62.0,3.0,0
228.49,59.0,6.0,0
160.13,40.0,5.0,1
181.66,49.0,1.0,0
68.0,32.0,,1
181.25,38.0,5.0,0
11.89,79.0,1.0,0
96.95,13.0,6.0,0
158.55,54.0,9.0,1
40.79,76.0,9.0,1
206.64,13.0,3.0,0
62.58,39.0,0.0,0
164.81,23.0,9.0,1
104.27,14.0,8.0,1
151.03,17.0,9.0,1
31.33,24.0,7.0,0
9.14,58.0,4.0,1
227.84,63.0,2.0,0
71.06,34.0,3.0,0
205.82,51.0,2.0,0
249.84,10.0,9.0,0
56.8,72.0,7.0,0
69.97,21.0,4.0,0
167.4,37.0,7.0,0
241.53,7.0,0.0,1
229.37,13.0,,1
128.2,30.0,9.0,0
199.8,,2.0,0
38.26,5.0,,0
244.47,32.0,2.0,0
241.27,16.0,1.0,0
45.11,73.0,6.0,0
78.36,22.0,9.0,0
29.54,64.0,3.0,1
71.57,44.0,6.0,1
204.91,40.0,2.0,1
97.69,37.0,5.0,0
26.66,78.0,6.0,1
88.85,16.0,6.0,0
245.44,43.0,4.0,0
159.27,63.0,5.0,1
106.96,,,1
45.8,44.0,3.0,1
246.61,9.0,5.0,0
206.11,65.0,2.0,1
73.96,44.0,,1
22.17,20.0,2.0,0
18.87,70.0,8.0,0
34.49,74.0,3.0,0
147.29,33.0,1.0,0
232.55,6.0,5.0,1
126.7,,8.0,0
211.52,66.0,,1
114.24,18.0,9.0,1
178.6,28.0,1.0,0
184.31,68.0,3.0,0
47.62,65.0,4.0,0
93.5,45.0,8.0,0
161.14,58.0,6.0,0
22.32,47.0,4.0,0
93.58,66.0,5.0,1
136.03,52.0,8.0,1
249.08,36.0,3.0,1
121.26,1.0,1.0,1
204.93,39.0,4.0,1
110.86,75.0,6.0,0
200.12,1.0,3.0,0
150.88,75.0,,1
222.22,74.0,7.0,1
105.68,14.0,4.0,0
153.05,78.0,9.0,0
159.35,71.0,1.0,0
107.26,23.0,2.0,0
40.36,43.0,9.0,0
27.92,22.0,9.0,0
9.08,60.0,4.0,1
219.02,27.0,,1
62.94,56.0,,1
56.82,2.0,8.0,0
185.33,39.0,7.0,0
83.4,51.0,1.0,0
128.98,19.0,4.0,1
44.82,62.0,7.0,0
240.14,71.0,7.0,0
213.64,76.0,6.0,0
216.63,67.0,3.0,0
104.66,63.0,2.0,0
191.78,5.0,7.0,1
40.25,72.0,7.0,0
7.11,78.0,,0
9.89,61.0,4.0,0
148.72,71.0,2.0,1
116.57,7.0,4.0,0
131.91,50.0,3.0,1
6.83,46.0,7.0,0
108.56,72.0,,0
180.93,76.0,7.0,0
113.46,74.0,9.0,0
184.39,14.0,,1
62.09,73.0,3.0,1
204.22,69.0,2.0,1
149.17,65.0,9.0,0
56.64,65.0,4.0,0
63.0,57.0,5.0,1
158.87,62.0,0.0,0
208.34,20.0,0.0,1
106.83,,9.0,1
68.28,26.0,,0
217.42,44.0,1.0,0
168.97,67.0,0.0,1
114.78,70.0,7.0,0
124.54,62.0,0.0,0
55.04,45.0,9.0,0
158.57,11.0,7.0,0
92.89,72.0,4.0,0
248.93,74.0,3.0,0
122.64,34.0,7.0,1
124.04,46.0,7.0,1
143.63,32.0,7.0,0
229.61,75.0,2.0,1
201.2,5.0,,0
115.53,63.0,,1
181.08,29.0,3.0,1
148.63,48.0,4.0,0
125.63,16.0,5.0,0
52.12,25.0,4.0,0
118.66,72.0,4.0,1
65.23,29.0,4.0,1
229.14,52.0,,1
87.17,46.0,9.0,0
238.3,25.0,9.0,1
135.6,23.0,2.0,0
159.73,34.0,1.0,0
138.02,67.0,9.0,0
36.7,34.0,1.0,0
97.08,,7.0,0
29.29,29.0,4.0,0
157.62,9.0,4.0,0
114.48,66.0,5.0,1
195.61,57.0,,1
59.02,39.0,6.0,1
45.32,7.0,4.0,1
104.55,69.0,4.0,0
232.01,8.0,9.0,0
179.05,18.0,8.0,1
107.64,49.0,8.0,1
131.73,16.0,1.0,0
25.63,,6.0,0
246.22,10.0,,0
168.27,4.0,0.0,0
74.92,44.0,3.0,0
148.52,8.0,1.0,1
31.82,55.0,9.0,1
241.63,19.0,8.0,0
47.82,64.0,5.0,0
163.77,40.0,3.0,1
65.14,51.0,2.0,0
180.8,9.0,3.0,0
195.32,,1.0,0
169.99,56.0,4.0,0
155.55,44.0,8.0,0
223.65,59.0,5.0,1
24.26,15.0,1.0,0
86.07,68.0,5.0,0
65.83,70.0,8.0,0
247.06,61.0,3.0,1
100.4,23.0,0.0,1
184.49,77.0,1.0,0
172.76,47.0,,0
56.96,17.0,9.0,1
63.55,57.0,,1
73.91,54.0,7.0,1
105.73,52.0,2.0,1
62.41,22.0,8.0,1
9.81,39.0,1.0,0
220.45,13.0,,0
241.57,78.0,3.0,1
88.68,66.0,5.0,0
87.93,52.0,9.0,0
6.74,14.0,5.0,1
171.66,73.0,2.0,0
207.23,74.0,8.0,1
40.92,63.0,,0
44.12,71.0,1.0,0
198.57,28.0,5.0,0
155.99,46.0,2.0,1
15.99,28.0,7.0,1
157.52,2.0,2.0,0
80.68,17.0,4.0,0
95.34,59.0,,0
193.58,52.0,3.0,0
203.68,4.0,1.0,0
103.09,77.0,7.0,0
237.05,3.0,2.0,1
104.58,37.0,3.0,1
194.1,24.0,5.0,0
123.55,72.0,,1
224.9,35.0,3.0,0
227.4,2.0,2.0,0
26.42,33.0,4.0,1
234.44,76.0,8.0,0
207.26,77.0,0.0,0
198.87,10.0,4.0,0
54.22,62.0,3.0,1
202.25,43.0,4.0,1
213.28,69.0,6.0,0
75.84,59.0,,1
238.3,9.0,6.0,0
17.22,77.0,0.0,1
41.73,,8.0,1
136.71,63.0,6.0,0
146.07,52.0,3.0,1
163.06,23.0,3.0,1
9.16,30.0,1.0,1
240.29,43.0,5.0,1
15.92,68.0,9.0,0
40.05,21.0,2.0,0
8.43,43.0,,0
143.88,73.0,4.0,0
233.41,7.0,5.0,0
168.16,16.0,4.0,0
206.55,23.0,4.0,0
8.25,58.0,9.0,1
137.79,31.0,7.0,1
117.59,69.0,,0
127.25,6.0,0.0,0
22.69,65.0,7.0,0
172.69,59.0,6.0,1
128.29,28.0,0.0,0
192.46,18.0,8.0,1
123.9,77.0,3.0,1
41.6,10.0,6.0,1
163.82,7.0,2.0,0
47.23,,7.0,0
218.74,45.0,3.0,1
155.21,16.0,1.0,0
43.51,14.0,1.0,0
240.77,11.0,7.0,0
132.0,34.0,7.0,0
22.86,60.0,0.0,1
158.57,13.0,5.0,0
67.03,39.0,8.0,1
201.9,44.0,8.0,1
205.37,28.0,,0
244.84,40.0,,1
127.96,16.0,7.0,1
116.46,50.0,3.0,1
189.6,28.0,3.0,1
37.46,68.0,4.0,0
138.99,60.0,9.0,0
138.83,,6.0,0
26.92,16.0,0.0,0
107.41,53.0,8.0,0
214.05,54.0,2.0,0
214.76,49.0,3.0,0
29.31,36.0,6.0,0
27.23,62.0,4.0,0
69.36,26.0,4.0,0
219.32,56.0,,1
36.58,,1.0,0
181.4,73.0,4.0,1
29.79,69.0,1.0,1
157.67,49.0,0.0,0
92.24,2.0,9.0,1
198.28,53.0,2.0,1
62.25,7.0,0.0,0
161.6,77.0,9.0,0
62.74,20.0,7.0,1
179.85,30.0,7.0,0
219.05,75.0,7.0,0
36.07,67.0,6.0,1
217.32,,6.0,1
150.43,66.0,1.0,1
36.14,3.0,8.0,1
109.75,56.0,6.0,1
44.41,79.0,4.0,0
176.59,17.0,3.0,0
190.92,52.0,7.0,1
30.92,7.0,4.0,0
129.0,5.0,5.0,0
204.58,54.0,3.0,0
234.36,61.0,1.0,0
130.81,16.0,6.0,0
237.82,67.0,1.0,1
136.24,59.0,6.0,1
101.58,47.0,6.0,0
212.81,48.0,0.0,1
125.78,64.0,9.0,1
120.62,50.0,9.0,0
125.13,41.0,2.0,0
212.46,72.0,2.0,0
208.83,22.0,5.0,1
103.86,54.0,2.0,0
86.66,5.0,8.0,0
125.52,17.0,4.0,0
145.33,78.0,5.0,1
63.39,41.0,5.0,1
199.52,35.0,7.0,0
124.19,40.0,9.0,1
86.84,22.0,2.0,0
31.17,48.0,8.0,1
63.52,53.0,6.0,0
237.57,10.0,5.0,0
79.75,18.0,0.0,1
46.37,49.0,3.0,1
117.86,71.0,4.0,0
80.24,30.0,1.0,0
13.61,19.0,0.0,0
84.17,55.0,1.0,1
138.31,60.0,7.0,0
140.17,72.0,9.0,1
92.36,21.0,5.0,1
114.59,26.0,9.0,0
241.55,28.0,1.0,1
97.45,39.0,8.0,0
68.27,33.0,7.0,1
64.65,40.0,3.0,1
117.15,29.0,9.0,0
191.08,20.0,6.0,0
55.47,20.0,2.0,1
178.78,74.0,,0
10.18,12.0,2.0,0
107.64,25.0,9.0,0
195.09,25.0,2.0,0
87.99,4.0,8.0,0
143.12,4.0,5.0,0
55.22,9.0,7.0,0
186.79,15.0,,1
17.81,26.0,3.0,0
213.87,79.0,,0
53.56,71.0,6.0,0
219.23,32.0,4.0,0
91.37,76.0,1.0,0
182.06,52.0,,0
83.21,32.0,0.0,0
226.95,9.0,6.0,0
36.03,,8.0,1
48.74,13.0,4.0,1
125.79,56.0,4.0,0
25.07,44.0,6.0,1
53.02,30.0,,0
236.22,16.0,9.0,1
244.24,12.0,3.0,1
97.18,74.0,0.0,1
231.21,66.0,,1
138.48,18.0,8.0,0
71.09,13.0,,0
177.09,24.0,9.0,0
166.43,12.0,3.0,1
247.34,60.0,4.0,1
69.94,60.0,5.0,0
169.65,1.0,2.0,0
17.75,43.0,8.0,1
32.84,55.0,0.0,0
5.96,40.0,5.0,0
249.87,64.0,5.0,0
201.56,34.0,7.0,0
197.75,34.0,,0
129.88,48.0,8.0,0
78.52,,8.0,0
42.06,68.0,1.0,1
74.75,30.0,4.0,0
97.11,79.0,6.0,1
190.3,71.0,1.0,1
137.22,71.0,6.0,1
23.98,,,1
9.42,23.0,7.0,1
30.07,34.0,9.0,1
105.57,15.0,8.0,0
233.63,53.0,,0
161.16,17.0,7.0,0
201.45,64.0,8.0,0
119.26,61.0,9.0,0
93.61,57.0,1.0,0
31.56,77.0,,0
219.6,37.0,2.0,1
196.87,7.0,0.0,1
46.19,8.0,0.0,0
130.5,78.0,,0
124.41,68.0,,1
158.15,21.0,0.0,1
236.82,61.0,4.0,1
147.04,74.0,,0
137.35,75.0,8.0,1
17.33,29.0,5.0,1
20.41,25.0,3.0,0
50.9,58.0,0.0,0
12.96,14.0,5.0,0
187.12,78.0,6.0,0
182.22,66.0,4.0,1
38.33,54.0,5.0,0
209.84,77.0,,1
42.92,,7.0,1
78.79,30.0,0.0,0
66.0,18.0,7.0,1
96.22,54.0,1.0,0
67.39,21.0,1.0,0
124.79,53.0,7.0,1
104.81,16.0,1.0,0
246.71,28.0,7.0,0
18.7,4.0,,1
39.83,55.0,8.0,1
17.94,15.0,8.0,1
158.33,64.0,7.0,1
18.35,65.0,8.0,0
209.93,16.0,6.0,1
130.42,20.0,7.0,1
134.12,64.0,5.0,0
142.59,33.0,8.0,0
46.85,69.0,1.0,0
53.43,69.0,2.0,0
83.11,58.0,1.0,0
150.41,39.0,5.0,1
56.48,77.0,2.0,1
33.5,36.0,,1
242.68,68.0,3.0,1
10.39,21.0,4.0,0
201.66,63.0,3.0,0
198.07,6.0,,1
77.82,24.0,2.0,1
38.23,53.0,9.0,0
40.68,76.0,5.0,1
175.87,78.0,9.0,0
162.49,50.0,0.0,0
196.77,12.0,,1
234.68,56.0,7.0,1
174.52,15.0,9.0,0
43.18,40.0,7.0,0
64.64,41.0,0.0,0
211.34,69.0,6.0,1
56.28,69.0,9.0,0
22.77,6.0,9.0,1
177.3,67.0,3.0,1
103.62,33.0,5.0,0
230.41,43.0,5.0,1
164.31,21.0,4.0,0
27.15,65.0,9.0,0
237.22,17.0,8.0,0
68.35,8.0,9.0,1
87.62,64.0,,0
103.55,28.0,5.0,1
17.55,13.0,3.0,0
126.65,13.0,3.0,0
35.21,38.0,8.0,1
103.24,25.0,3.0,1
90.92,,6.0,0
194.35,23.0,,0
201.78,21.0,1.0,0
42.59,54.0,4.0,0
94.81,63.0,2.0,1
96.47,30.0,8.0,0
42.1,75.0,9.0,1
200.62,68.0,0.0,0
178.27,76.0,9.0,0
51.64,73.0,3.0,0
94.85,32.0,3.0,0
30.92,75.0,8.0,0
158.91,24.0,0.0,1
34.74,7.0,,0
246.55,72.0,0.0,1
196.27,1.0,0.0,0
100.61,,0.0,0
146.75,28.0,2.0,0
228.28,43.0,3.0,1
140.75,46.0,9.0,0
47.75,1.0,1.0,1
97.78,38.0,0.0,0
211.57,35.0,4.0,0
162.83,74.0,5.0,0
164.43,,1.0,0
217.37,74.0,2.0,1
224.02,54.0,9.0,0
230.35,24.0,2.0,0
28.24,28.0,1.0,1
138.31,22.0,3.0,0
186.42,16.0,4.0,0
190.45,13.0,7.0,1
153.65,62.0,,0
45.86,43.0,8.0,1
200.37,,2.0,0
181.43,32.0,9.0,0
